wellness_id,daily_sleep_hours,social_support_score,physical_activity_hours,Sleep_Quality_Score
W-116246,6.6,4,0.8,3
W-116250,6.6,4,0.7,3
W-116254,6.6,4,1.2,3
W-116316,6.6,4,0.3,3
W-116332,6.6,4,1.8,3
W-116442,6.6,4,1.6,3
W-116485,6.6,4,1.1,3
W-116561,6.6,4,0,3
W-116564,6.6,4,1.4,3
W-116596,6.6,4,1.5,3
W-116654,6.6,4,1.7,3
W-116659,6.6,4,1,3
W-116665,6.6,4,0.6,3
W-116685,6.6,4,0.4,3
W-116698,6.6,4,1.3,3
W-116702,6.6,4,0.9,3
W-116733,6.7,4,1.9,3
W-116769,6.7,4,1.3,3
W-116794,6.7,4,0.2,3
W-116879,6.7,4,0.9,3
W-116889,6.7,4,0,3
W-116909,6.7,4,1.6,3
W-116912,6.7,4,1,3
W-116932,6.7,4,0.4,3
W-116977,6.7,4,0.5,3
W-117000,6.7,4,1.8,3
W-117001,6.7,4,1.1,3
W-117058,6.7,4,0.7,3
W-117070,6.7,4,0.8,3
W-117092,6.7,4,0.3,3
W-117133,6.7,4,1.2,3
W-117141,6.7,4,2,3
W-117165,6.7,4,1.4,3
W-117245,6.7,4,1.7,3
W-117250,6.7,4,1.5,3
W-117259,6.7,4,0.6,3
W-117285,6.7,4,0.1,3
W-117372,6.8,4,1.1,3
W-117376,6.8,4,2,3
W-117377,6.8,4,0.9,3
W-117378,6.8,4,1.6,3
W-117392,6.8,4,1.9,3
W-117428,6.8,4,0,3
W-117444,6.8,4,1.8,3
W-117456,6.8,4,1,3
W-117491,6.8,4,0.2,3
W-117559,6.8,4,1.5,3
W-117591,6.8,4,1.4,3
W-117641,6.8,4,1.2,3
W-117649,6.8,4,0.8,3
W-117701,6.8,4,1.7,3
W-117755,6.8,4,0.7,3
W-117760,6.8,4,0.3,3
W-117769,6.8,4,0.6,3
W-117795,6.8,4,0.4,3
W-117852,6.8,4,0.5,3
W-117856,6.8,4,1.3,3
W-117915,6.8,4,0.1,3
W-118033,6.9,4,1.5,3
W-118048,6.9,4,1.7,3
W-118064,6.9,4,1.1,3
W-118076,6.9,4,1,3
W-118085,6.9,4,0.7,3
W-118113,6.9,4,1.4,3
W-118123,6.9,4,0.9,3
W-118154,6.9,4,0,3
W-118167,6.9,4,0.8,3
W-118193,6.9,4,0.5,3
W-118255,6.9,4,0.6,3
W-118314,6.9,4,1.6,3
W-118318,6.9,4,0.3,3
W-118341,6.9,4,1.9,3
W-118344,6.9,4,2,3
W-118351,6.9,4,1.2,3
W-118356,6.9,4,1.3,3
W-118402,6.9,4,1.8,3
W-118455,6.9,4,0.4,3
W-118550,6.9,4,0.1,3
W-118580,6.9,4,0.2,3
W-118591,7,4,0.7,3
W-118628,7,4,0,3
W-118668,7,4,1.7,3
W-118706,7,4,1.9,3
W-118728,7,4,1.8,3
W-118773,7,4,0.9,3
W-118802,7,4,0.8,3
W-118812,7,4,1.1,3
W-118861,7,4,1.4,3
W-118908,7,4,0.4,3
W-118918,7,4,1.3,3
W-118925,7,4,2,3
W-118930,7,4,0.1,3
W-118931,7,4,1.5,3
W-118949,7,4,0.5,3
W-118951,7,4,0.6,3
W-118969,7,4,1.2,3
W-119005,7,4,0.2,3
W-119013,7,4,0.3,3
W-119043,7,4,1,3
W-119071,7,4,1.6,3
W-119266,7.1,4,0.3,3
W-119274,7.1,4,1.5,3
W-119305,7.1,4,0.1,3
W-119359,7.1,4,1.9,3
W-119409,7.1,4,0.6,3
W-119463,7.1,4,1.3,3
W-119476,7.1,4,0.5,3
W-119499,7.1,4,0.7,3
W-119509,7.1,4,1.1,3
W-119514,7.1,4,1.2,3
W-119552,7.1,4,1.8,3
W-119610,7.1,4,1.7,3
W-119685,7.1,4,0.2,3
W-119696,7.1,4,0.9,3
W-119724,7.1,4,1.6,3
W-119762,7.1,4,1.4,3
W-119768,7.1,4,1,3
W-119776,7.1,4,0,3
W-119818,7.1,4,0.8,3
W-119825,7.1,4,0.4,3
W-119891,7.2,4,1.3,3
W-119893,7.2,4,0.7,3
W-119929,7.2,4,0.1,3
W-120005,7.2,4,1.2,3
W-120077,7.2,4,1.4,3
W-120102,7.2,4,1.9,3
W-120119,7.2,4,0.2,3
W-120128,7.2,4,0.9,3
W-120137,7.2,4,1.1,3
W-120143,7.2,4,0.8,3
W-120172,7.2,4,0.6,3
W-120216,7.2,4,1.7,3
W-120246,7.2,4,1,3
W-120265,7.2,4,0.3,3
W-120280,7.2,4,2,3
W-120285,7.2,4,1.8,3
W-120290,7.2,4,0.4,3
W-120304,7.2,4,1.5,3
W-120307,7.2,4,0.5,3
W-120430,7.2,4,1.6,3
W-120512,7.3,4,1.7,3
W-120567,7.3,4,0,3
W-120575,7.3,4,1.4,3
W-120639,7.3,4,1,3
W-120647,7.3,4,0.7,3
W-120691,7.3,4,1.1,3
W-120710,7.3,4,0.9,3
W-120770,7.3,4,0.1,3
W-120817,7.3,4,0.6,3
W-120864,7.3,4,0.5,3
W-120866,7.3,4,0.3,3
W-120868,7.3,4,0.8,3
W-120881,7.3,4,1.3,3
W-120903,7.3,4,2,3
W-120922,7.3,4,1.5,3
W-120994,7.3,4,0.2,3
W-120995,7.3,4,1.6,3
W-120998,7.3,4,1.8,3
W-121020,7.3,4,0.4,3
W-121028,7.3,4,1.9,3
W-121068,7.3,4,1.2,3
W-121158,7.4,4,0.4,3
W-121204,7.4,4,1.6,3
W-121210,7.4,4,2,3
W-121222,7.4,4,0.1,3
W-121226,7.4,4,0.2,3
W-121244,7.4,4,1.8,3
W-121254,7.4,4,1.2,3
W-121287,7.4,4,0.7,3
W-121289,7.4,4,0.3,3
W-121342,7.4,4,1.1,3
W-121384,7.4,4,1,3
W-121404,7.4,4,1.5,3
W-121433,7.4,4,1.9,3
W-121457,7.4,4,0.8,3
W-121474,7.4,4,0,3
W-121496,7.4,4,0.5,3
W-121499,7.4,4,0.9,3
W-121500,7.4,4,1.3,3
W-121516,7.4,4,1.4,3
W-121550,7.4,4,0.6,3
W-121628,7.4,4,1.7,3
W-121699,7.5,4,1.9,3
W-121714,7.5,4,1.5,3
W-121732,7.5,4,0.8,3
W-121794,7.5,4,1,3
W-121825,7.5,4,0.3,3
W-121847,7.5,4,1.3,3
W-121879,7.5,4,0.1,3
W-121896,7.5,4,0.6,3
W-121961,7.5,4,1.4,3
W-121970,7.5,4,1.8,3
W-122019,7.5,4,0.7,3
W-122030,7.5,4,0,3
W-122049,7.5,4,1.2,3
W-122080,7.5,4,2,3
W-122161,7.5,4,1.7,3
W-122184,7.5,4,1.6,3
W-122186,7.5,4,0.9,3
W-122222,7.5,4,1.1,3
W-122224,7.5,4,0.4,3
W-122257,7.5,4,0.2,3
W-122273,7.5,4,0.5,3
W-122320,7.6,4,0.6,3
W-122384,7.6,4,2,3
W-122455,7.6,4,0.4,3
W-122470,7.6,4,0.8,3
W-122511,7.6,4,0.9,3
W-122517,7.6,4,0.7,3
W-122526,7.6,4,0.2,3
W-122530,7.6,4,1.6,3
W-122577,7.6,4,1,3
W-122606,7.6,4,1.9,3
W-122614,7.6,4,0.5,3
W-122617,7.6,4,1.4,3
W-122660,7.6,4,0.1,3
W-122667,7.6,4,1.5,3
W-122726,7.6,4,0,3
W-122803,7.6,4,1.1,3
W-122809,7.6,4,1.7,3
W-122810,7.6,4,1.3,3
W-122884,7.6,4,0.3,3
W-122921,7.6,4,1.2,3
W-122930,7.6,4,1.8,3
W-122952,7.7,4,1.9,3
W-122988,7.7,4,0.4,3
W-123067,7.7,4,1.1,3
W-123081,7.7,4,1.6,3
W-123097,7.7,4,1.8,3
W-123124,7.7,4,0.9,3
W-123126,7.7,4,1.3,3
W-123133,7.7,4,1.4,3
W-123138,7.7,4,0.5,3
W-123195,7.7,4,0.8,3
W-123259,7.7,4,1.2,3
W-123273,7.7,4,0.6,3
W-123297,7.7,4,1.5,3
W-123381,7.7,4,1.7,3
W-123429,7.7,4,0,3
W-123440,7.7,4,0.2,3
W-123459,7.7,4,1,3
W-123488,7.7,4,0.7,3
W-123508,7.7,4,0.3,3
W-123539,7.7,4,0.1,3
W-123564,7.7,4,2,3
W-123591,7.8,4,0.4,3
W-123597,7.8,4,0.5,3
W-123644,7.8,4,1.4,3
W-123649,7.8,4,0.3,3
W-123650,7.8,4,1.5,3
W-123687,7.8,4,0.9,3
W-123708,7.8,4,0.6,3
W-123788,7.8,4,2,3
W-123840,7.8,4,1.3,3
W-123890,7.8,4,1,3
W-123984,7.8,4,1.1,3
W-123985,7.8,4,0.2,3
W-124073,7.8,4,1.8,3
W-124095,7.8,4,1.6,3
W-124096,7.8,4,1.2,3
W-124099,7.8,4,0.8,3
W-124117,7.8,4,1.9,3
W-124140,7.8,4,0.7,3
W-124148,7.8,4,1.7,3
W-124186,7.8,4,0.1,3
W-124222,7.9,4,1.9,3
W-124254,7.9,4,2,3
W-124255,7.9,4,0.3,3
W-124315,7.9,4,1.1,3
W-124316,7.9,4,0,3
W-124322,7.9,4,1.6,3
W-124325,7.9,4,1.5,3
W-124355,7.9,4,0.6,3
W-124368,7.9,4,1.8,3
W-124434,7.9,4,0.2,3
W-124460,7.9,4,0.4,3
W-124560,7.9,4,1.3,3
W-124578,7.9,4,0.5,3
W-124590,7.9,4,0.8,3
W-124605,7.9,4,0.1,3
W-124633,7.9,4,1.4,3
W-124676,7.9,4,0.7,3
W-124730,7.9,4,1.7,3
W-124735,7.9,4,1.2,3
W-124743,7.9,4,0.9,3
W-124782,7.9,4,1,3
W-124853,8,4,1.2,3
W-124880,8,4,0.7,3
W-124901,8,4,0.2,3
W-124935,8,4,1.6,3
W-124936,8,4,1.7,3
W-124950,8,4,1.5,3
W-124957,8,4,1.8,3
W-125021,8,4,0.8,3
W-125099,8,4,1,3
W-125135,8,4,1.1,3
W-125169,8,4,0.6,3
W-125178,8,4,0.1,3
W-125216,8,4,1.4,3
W-125231,8,4,0.4,3
W-125236,8,4,2,3
W-125267,8,4,0,3
W-125280,8,4,0.9,3
W-125293,8,4,0.5,3
W-125300,8,4,1.9,3
W-125392,8,4,1.3,3
W-125403,8,4,0.3,3
W-125434,8.1,4,0.8,3
W-125443,8.1,4,1.8,3
W-125549,8.1,4,0.7,3
W-125557,8.1,4,0.6,3
W-125575,8.1,4,1.5,3
W-125586,8.1,4,0.2,3
W-125595,8.1,4,0.4,3
W-125616,8.1,4,1.3,3
W-125619,8.1,4,1.2,3
W-125624,8.1,4,0.9,3
W-125746,8.1,4,0.1,3
W-125765,8.1,4,0.3,3
W-125815,8.1,4,0.5,3
W-125822,8.1,4,1.9,3
W-125842,8.1,4,1.4,3
W-125873,8.1,4,1.6,3
W-125907,8.1,4,1.7,3
W-125930,8.1,4,0,3
W-125962,8.1,4,1.1,3
W-126043,8.1,4,1,3
W-126058,8.2,4,1.3,3
W-126089,8.2,4,2,3
W-126098,8.2,4,0.5,3
W-126138,8.2,4,1,3
W-126197,8.2,4,0.3,3
W-126207,8.2,4,0.1,3
W-126210,8.2,4,0.8,3
W-126218,8.2,4,1.4,3
W-126248,8.2,4,1.1,3
W-126307,8.2,4,1.9,3
W-126337,8.2,4,1.6,3
W-126356,8.2,4,1.7,3
W-126377,8.2,4,0.9,3
W-126379,8.2,4,1.5,3
W-126403,8.2,4,0.6,3
W-126410,8.2,4,0,3
W-126421,8.2,4,0.2,3
W-126588,8.2,4,0.7,3
W-126607,8.2,4,1.8,3
W-126627,8.2,4,0.4,3
W-126704,8.3,4,0.9,3
W-126706,8.3,4,0.4,3
W-126717,8.3,4,1.6,3
W-126723,8.3,4,0,3
W-126758,8.3,4,0.8,3
W-126813,8.3,4,2,3
W-126844,8.3,4,0.6,3
W-126850,8.3,4,1.3,3
W-126878,8.3,4,0.1,3
W-126880,8.3,4,1,3
W-126958,8.3,4,1.2,3
W-127050,8.3,4,0.3,3
W-127067,8.3,4,1.4,3
W-127096,8.3,4,0.2,3
W-127119,8.3,4,0.5,3
W-127157,8.3,4,1.9,3
W-127179,8.3,4,0.7,3
W-127196,8.3,4,1.1,3
W-127222,8.3,4,1.5,3
W-127227,8.3,4,1.7,3
W-127292,8.4,4,1.8,3
W-127309,8.4,4,0.1,3
W-127318,8.4,4,0.3,3
W-127327,8.4,4,0.5,3
W-127367,8.4,4,2,3
W-127375,8.4,4,0.7,3
W-127422,8.4,4,1.1,3
W-127476,8.4,4,1.2,3
W-127477,8.4,4,0,3
W-127525,8.4,4,1,3
W-127535,8.4,4,0.9,3
W-127581,8.4,4,1.5,3
W-127643,8.4,4,1.4,3
W-127654,8.4,4,0.8,3
W-127676,8.4,4,1.3,3
W-127743,8.4,4,1.9,3
W-127804,8.4,4,1.7,3
W-127831,8.4,4,0.6,3
W-127846,8.4,4,0.4,3
W-127858,8.4,4,0.2,3
W-127860,8.4,4,1.6,3
W-127996,8.5,4,0.4,3
W-128003,8.5,4,1,3
W-128004,8.5,4,0.3,3
W-128009,8.5,4,1.3,3
W-128031,8.5,4,0.9,3
W-128057,8.5,4,0.6,3
W-128121,8.5,4,0.8,3
W-128131,8.5,4,0.5,3
W-128137,8.5,4,1.7,3
W-128158,8.5,4,0.1,3
W-128173,8.5,4,1.8,3
W-128235,8.5,4,0.7,3
W-128312,8.5,4,1.5,3
W-128372,8.5,4,1.1,3
W-128379,8.5,4,2,3
W-128384,8.5,4,1.9,3
W-128447,8.5,4,1.2,3
W-128461,8.5,4,0,3
W-128497,8.5,4,1.4,3
W-128504,8.5,4,0.2,3
W-128525,8.5,4,1.6,3
W-128557,8.6,4,2,3
W-128564,8.6,4,0.2,3
W-128613,8.6,4,1.3,3
W-128616,8.6,4,1,3
W-128624,8.6,4,1.7,3
W-128662,8.6,4,0.6,3
W-128730,8.6,4,1.4,3
W-128759,8.6,4,1.9,3
W-128768,8.6,4,0.7,3
W-128813,8.6,4,0.9,3
W-128845,8.6,4,0.4,3
W-128909,8.6,4,1.6,3
W-128922,8.6,4,1.1,3
W-128996,8.6,4,0.1,3
W-129061,8.6,4,1.2,3
W-129069,8.6,4,0.3,3
W-129073,8.6,4,1.8,3
W-129075,8.6,4,1.5,3
W-129080,8.6,4,0.5,3
W-129127,8.6,4,0.8,3
W-129168,8.7,4,0.4,3
W-129257,8.7,4,1,3
W-129274,8.7,4,1.7,3
W-129280,8.7,4,1.1,3
W-129328,8.7,4,0,3
W-129335,8.7,4,1.8,3
W-129339,8.7,4,1.5,3
W-129467,8.7,4,1.3,3
W-129483,8.7,4,0.8,3
W-129484,8.7,4,0.9,3
W-129494,8.7,4,1.9,3
W-129534,8.7,4,0.1,3
W-129542,8.7,4,0.2,3
W-129568,8.7,4,0.7,3
W-129592,8.7,4,0.5,3
W-129626,8.7,4,0.3,3
W-129659,8.7,4,1.6,3
W-129661,8.7,4,2,3
W-129681,8.7,4,1.2,3
W-129709,8.7,4,1.4,3
W-129739,8.7,4,0.6,3
W-129795,8.8,4,1.5,3
W-129797,8.8,4,0.3,3
W-129818,8.8,4,1.1,3
W-129819,8.8,4,0,3
W-129826,8.8,4,0.8,3
W-129845,8.8,4,0.1,3
W-129851,8.8,4,0.7,3
W-129893,8.8,4,1.9,3
W-129901,8.8,4,1.2,3
W-129910,8.8,4,1.3,3
W-129923,8.8,4,1.4,3
W-129994,8.8,4,0.5,3
W-130013,8.8,4,0.4,3
W-130060,8.8,4,2,3
W-130093,8.8,4,0.2,3
W-130100,8.8,4,1.8,3
W-130116,8.8,4,1,3
W-130148,8.8,4,0.9,3
W-130186,8.8,4,0.6,3
W-130196,8.8,4,1.7,3
W-130339,8.8,4,1.6,3
W-130411,8.9,4,1.9,3
W-130415,8.9,4,2,3
W-130417,8.9,4,0.9,3
W-130421,8.9,4,1.3,3
W-130440,8.9,4,0.5,3
W-130475,8.9,4,0.3,3
W-130483,8.9,4,1.8,3
W-130508,8.9,4,1.6,3
W-130512,8.9,4,1.4,3
W-130535,8.9,4,0.7,3
W-130547,8.9,4,0,3
W-130627,8.9,4,1.7,3
W-130648,8.9,4,1.2,3
W-130828,8.9,4,0.2,3
W-130849,8.9,4,1.5,3
W-130886,8.9,4,0.4,3
W-130914,8.9,4,1.1,3
W-130931,8.9,4,0.1,3
W-130933,8.9,4,0.8,3
W-130946,8.9,4,0.6,3
W-131016,8.9,4,1,3
W-131088,9,4,1.2,3
W-131167,9,4,1.1,3
W-131169,9,4,0.7,3
W-131172,9,4,1.4,3
W-131173,9,4,1,3
W-131194,9,4,1.9,3
W-131213,9,4,0.1,3
W-131227,9,4,0.3,3
W-131299,9,4,1.8,3
W-131308,9,4,0.2,3
W-131318,9,4,0.8,3
W-131335,9,4,1.3,3
W-131386,9,4,0.9,3
W-131445,9,4,0.6,3
W-131461,9,4,1.6,3
W-131465,9,4,0.4,3
W-131586,9,4,0.5,3
W-100097,4,1,0.6,3
W-100118,4,1,1,3
W-100137,4,1,0.8,3
W-100160,4,1,1.7,3
W-100161,4,1,1.5,3
W-100218,4,1,1.9,3
W-100233,4,1,0.1,3
W-100260,4,1,1.3,3
W-100304,4,1,1.4,3
W-100341,4,1,0.9,3
W-100347,4,1,1.8,3
W-100381,4,1,0.4,3
W-100387,4,1,1.2,3
W-100398,4,1,0.2,3
W-100479,4,1,0,3
W-100485,4,1,0.7,3
W-100522,4,1,1.6,3
W-100544,4,1,0.5,3
W-100573,4,1,2,3
W-100635,4.1,1,1.9,3
W-100638,4.1,1,1.6,3
W-100642,4.1,1,1.7,3
W-100704,4.1,1,0.2,3
W-100759,4.1,1,1,3
W-100817,4.1,1,0,3
W-100854,4.1,1,0.7,3
W-100857,4.1,1,1.5,3
W-100871,4.1,1,0.4,3
W-100929,4.1,1,0.8,3
W-100940,4.1,1,0.5,3
W-100966,4.1,1,1.4,3
W-100984,4.1,1,0.1,3
W-101031,4.1,1,0.9,3
W-101056,4.1,1,1.3,3
W-101070,4.1,1,2,3
W-101090,4.1,1,0.6,3
W-101103,4.1,1,1.1,3
W-101113,4.1,1,1.2,3
W-101140,4.1,1,0.3,3
W-101192,4.2,1,2,3
W-101202,4.2,1,0.3,3
W-101203,4.2,1,1.1,3
W-101212,4.2,1,1.7,3
W-101218,4.2,1,0,3
W-101238,4.2,1,0.6,3
W-101249,4.2,1,0.7,3
W-101263,4.2,1,0.1,3
W-101264,4.2,1,1.4,3
W-101276,4.2,1,1.2,3
W-101339,4.2,1,0.9,3
W-101394,4.2,1,1.8,3
W-101405,4.2,1,1.6,3
W-101488,4.2,1,1.9,3
W-101668,4.2,1,1.5,3
W-101693,4.2,1,0.4,3
W-101706,4.2,1,1,3
W-101717,4.2,1,0.2,3
W-101721,4.2,1,1.3,3
W-101766,4.2,1,0.5,3
W-101800,4.2,1,0.8,3
W-101821,4.3,1,0,3
W-101870,4.3,1,1.4,3
W-101887,4.3,1,1,3
W-101888,4.3,1,2,3
W-101904,4.3,1,1.2,3
W-101917,4.3,1,1.9,3
W-101965,4.3,1,0.2,3
W-101972,4.3,1,1.7,3
W-101994,4.3,1,1.5,3
W-102001,4.3,1,0.3,3
W-102069,4.3,1,1.1,3
W-102075,4.3,1,1.3,3
W-102091,4.3,1,0.6,3
W-102116,4.3,1,0.5,3
W-102168,4.3,1,0.8,3
W-102206,4.3,1,0.9,3
W-102240,4.3,1,1.6,3
W-102258,4.3,1,0.7,3
W-102272,4.3,1,0.1,3
W-102273,4.3,1,1.8,3
W-102346,4.3,1,0.4,3
W-102438,4.4,1,1.1,3
W-102466,4.4,1,1.9,3
W-102521,4.4,1,1.5,3
W-102523,4.4,1,0.3,3
W-102539,4.4,1,1.8,3
W-102593,4.4,1,0.4,3
W-102604,4.4,1,0.1,3
W-102661,4.4,1,1.6,3
W-102673,4.4,1,0.2,3
W-102730,4.4,1,1.4,3
W-102745,4.4,1,0.8,3
W-102800,4.4,1,0.9,3
W-102828,4.4,1,1.3,3
W-102875,4.4,1,1.7,3
W-102879,4.4,1,0.6,3
W-102884,4.4,1,0.7,3
W-102893,4.4,1,1,3
W-102929,4.4,1,0.5,3
W-102941,4.4,1,0,3
W-103039,4.4,1,2,3
W-103053,4.5,1,1.7,3
W-103054,4.5,1,1.2,3
W-103103,4.5,1,0.8,3
W-103107,4.5,1,1,3
W-103119,4.5,1,1.4,3
W-103139,4.5,1,0.1,3
W-103184,4.5,1,0.5,3
W-103185,4.5,1,1.6,3
W-103198,4.5,1,1.8,3
W-103249,4.5,1,1.5,3
W-103260,4.5,1,2,3
W-103301,4.5,1,0.4,3
W-103420,4.5,1,1.9,3
W-103487,4.5,1,0.7,3
W-103497,4.5,1,0.6,3
W-103501,4.5,1,0.3,3
W-103503,4.5,1,1.1,3
W-103569,4.5,1,0.2,3
W-103587,4.5,1,0.9,3
W-103602,4.5,1,1.3,3
W-103637,4.5,1,0,3
W-103697,4.6,1,0.6,3
W-103719,4.6,1,1.9,3
W-103785,4.6,1,0.8,3
W-103810,4.6,1,0,3
W-103818,4.6,1,1.2,3
W-103842,4.6,1,2,3
W-103856,4.6,1,0.7,3
W-103862,4.6,1,0.4,3
W-104027,4.6,1,1.1,3
W-104045,4.6,1,0.3,3
W-104060,4.6,1,0.5,3
W-104072,4.6,1,1.7,3
W-104157,4.6,1,1.8,3
W-104169,4.6,1,0.2,3
W-104189,4.6,1,1.3,3
W-104199,4.6,1,1.4,3
W-104215,4.6,1,1.6,3
W-104249,4.6,1,1,3
W-104260,4.6,1,0.1,3
W-104288,4.6,1,0.9,3
W-104290,4.6,1,1.5,3
W-104303,4.7,1,0.2,3
W-104304,4.7,1,1.3,3
W-104341,4.7,1,1.8,3
W-104365,4.7,1,2,3
W-104393,4.7,1,0.3,3
W-104397,4.7,1,0.6,3
W-104405,4.7,1,1,3
W-104474,4.7,1,1.4,3
W-104500,4.7,1,1.5,3
W-104567,4.7,1,0.4,3
W-104576,4.7,1,0.9,3
W-104670,4.7,1,0.7,3
W-104678,4.7,1,0.5,3
W-104792,4.7,1,0.1,3
W-104795,4.7,1,1.7,3
W-104803,4.7,1,0.8,3
W-104851,4.7,1,1.6,3
W-104888,4.7,1,1.1,3
W-104905,4.7,1,1.9,3
W-104914,4.7,1,1.2,3
W-104979,4.8,1,0.3,3
W-105030,4.8,1,1.2,3
W-105101,4.8,1,0.8,3
W-105121,4.8,1,0.6,3
W-105145,4.8,1,1,3
W-105165,4.8,1,1.8,3
W-105192,4.8,1,1.6,3
W-105229,4.8,1,0.9,3
W-105249,4.8,1,0.1,3
W-105294,4.8,1,0.4,3
W-105309,4.8,1,1.4,3
W-105324,4.8,1,0.7,3
W-105358,4.8,1,1.1,3
W-105375,4.8,1,0.2,3
W-105394,4.8,1,1.5,3
W-105430,4.8,1,1.3,3
W-105440,4.8,1,1.7,3
W-105448,4.8,1,1.9,3
W-105492,4.8,1,0.5,3
W-105501,4.8,1,2,3
W-105539,4.9,1,1.6,3
W-105560,4.9,1,0.6,3
W-105584,4.9,1,0.9,3
W-105600,4.9,1,0.8,3
W-105614,4.9,1,1.1,3
W-105623,4.9,1,0.1,3
W-105629,4.9,1,1.5,3
W-105636,4.9,1,1.7,3
W-105711,4.9,1,0.2,3
W-105749,4.9,1,2,3
W-105776,4.9,1,1.2,3
W-105799,4.9,1,1,3
W-105812,4.9,1,0.4,3
W-105814,4.9,1,1.8,3
W-105844,4.9,1,0,3
W-105852,4.9,1,1.3,3
W-105900,4.9,1,0.7,3
W-105901,4.9,1,0.3,3
W-105936,4.9,1,0.5,3
W-105980,4.9,1,1.4,3
W-106106,4.9,1,1.9,3
W-106155,5,1,1,3
W-106184,5,1,0.5,3
W-106221,5,1,1.6,3
W-106283,5,1,1.4,3
W-106293,5,1,1.3,3
W-106365,5,1,0,3
W-106397,5,1,1.1,3
W-106416,5,1,1.8,3
W-106528,5,1,0.7,3
W-106531,5,1,1.9,3
W-106554,5,1,1.5,3
W-106557,5,1,0.6,3
W-106565,5,1,1.7,3
W-106575,5,1,0.8,3
W-106620,5,1,2,3
W-106639,5,1,0.9,3
W-106649,5,1,1.2,3
W-106661,5,1,0.3,3
W-106672,5,1,0.1,3
W-106675,5,1,0.2,3
W-106770,5,1,0.4,3
W-106778,5.1,1,1.1,3
W-106803,5.1,1,2,3
W-106823,5.1,1,1.3,3
W-106859,5.1,1,0.9,3
W-106877,5.1,1,1.5,3
W-106917,5.1,1,0.3,3
W-106970,5.1,1,0.2,3
W-106974,5.1,1,0.4,3
W-106995,5.1,1,1.2,3
W-107035,5.1,1,1.6,3
W-107079,5.1,1,0.5,3
W-107083,5.1,1,0.6,3
W-107097,5.1,1,1.8,3
W-107202,5.1,1,0.8,3
W-107240,5.1,1,1.9,3
W-107268,5.1,1,0.1,3
W-107354,5.1,1,1,3
W-107367,5.1,1,0.7,3
W-107368,5.1,1,1.7,3
W-107380,5.1,1,1.4,3
W-107403,5.2,1,1.6,3
W-107414,5.2,1,1.7,3
W-107422,5.2,1,1.9,3
W-107427,5.2,1,0.4,3
W-107444,5.2,1,1.4,3
W-107492,5.2,1,1.8,3
W-107601,5.2,1,0.2,3
W-107640,5.2,1,0.6,3
W-107643,5.2,1,1.5,3
W-107644,5.2,1,2,3
W-107703,5.2,1,0.5,3
W-107744,5.2,1,1,3
W-107806,5.2,1,0.8,3
W-107832,5.2,1,0.9,3
W-107847,5.2,1,1.1,3
W-107922,5.2,1,0.3,3
W-107940,5.2,1,0.1,3
W-107968,5.2,1,0.7,3
W-107991,5.2,1,1.2,3
W-107993,5.2,1,1.3,3
W-108013,5.3,1,1.3,3
W-108040,5.3,1,0.3,3
W-108049,5.3,1,0.7,3
W-108106,5.3,1,0.2,3
W-108120,5.3,1,1,3
W-108204,5.3,1,0,3
W-108205,5.3,1,1.7,3
W-108210,5.3,1,1.5,3
W-108228,5.3,1,0.5,3
W-108271,5.3,1,0.8,3
W-108352,5.3,1,0.6,3
W-108394,5.3,1,1.9,3
W-108395,5.3,1,2,3
W-108458,5.3,1,0.1,3
W-108470,5.3,1,1.8,3
W-108477,5.3,1,1.6,3
W-108478,5.3,1,1.2,3
W-108498,5.3,1,1.1,3
W-108599,5.3,1,1.4,3
W-108624,5.3,1,0.4,3
W-108628,5.3,1,0.9,3
W-108654,5.4,1,2,3
W-108655,5.4,1,0.6,3
W-108662,5.4,1,0,3
W-108675,5.4,1,1.2,3
W-108733,5.4,1,1.7,3
W-108757,5.4,1,0.9,3
W-108760,5.4,1,0.8,3
W-108777,5.4,1,1,3
W-108792,5.4,1,0.3,3
W-108808,5.4,1,0.1,3
W-108811,5.4,1,1.1,3
W-108897,5.4,1,1.8,3
W-108918,5.4,1,1.9,3
W-108930,5.4,1,1.6,3
W-108940,5.4,1,0.2,3
W-108956,5.4,1,0.4,3
W-108972,5.4,1,0.5,3
W-109026,5.4,1,1.3,3
W-109086,5.4,1,0.7,3
W-109152,5.4,1,1.5,3
W-109216,5.4,1,1.4,3
W-109267,5.5,1,0.3,3
W-109281,5.5,1,1.1,3
W-109298,5.5,1,1.3,3
W-109307,5.5,1,1,3
W-109368,5.5,1,0.4,3
W-109396,5.5,1,0.7,3
W-109444,5.5,1,2,3
W-109446,5.5,1,1.5,3
W-109486,5.5,1,0,3
W-109529,5.5,1,0.9,3
W-109630,5.5,1,1.7,3
W-109651,5.5,1,1.4,3
W-109687,5.5,1,0.8,3
W-109692,5.5,1,0.6,3
W-109696,5.5,1,0.5,3
W-109697,5.5,1,1.9,3
W-109711,5.5,1,0.2,3
W-109790,5.5,1,1.6,3
W-109803,5.5,1,0.1,3
W-109846,5.5,1,1.8,3
W-109888,5.6,1,0.6,3
W-109905,5.6,1,0.7,3
W-109934,5.6,1,2,3
W-109936,5.6,1,0.2,3
W-109954,5.6,1,0.1,3
W-109975,5.6,1,1.5,3
W-109977,5.6,1,1.1,3
W-109994,5.6,1,0.4,3
W-110039,5.6,1,1.4,3
